REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,S2D4,PWRBIOKENXX01,1,2038,26.706436904833144
GLOBAL,S2D5,PWRBIOKENXX01,1,2038,10.27566973044762
GLOBAL,S3D6,PWRBIOKENXX01,1,2038,26.706436904833144
GLOBAL,S3D2,PWRBIOKENXX01,1,2038,5.559238841340645
GLOBAL,S3D3,PWRBIOKENXX01,1,2038,17.66332662155233
GLOBAL,S3D4,PWRBIOKENXX01,1,2038,26.706436904833147
GLOBAL,S3D5,PWRBIOKENXX01,1,2038,26.706436904833147
GLOBAL,S1D1,PWRBIOKENXX01,1,2039,7.641886873924792
GLOBAL,S1D2,PWRBIOKENXX01,1,2039,10.261926944039066
GLOBAL,S1D3,PWRBIOKENXX01,1,2039,10.730205008039071
GLOBAL,S1D4,PWRBIOKENXX01,1,2039,12.76433422335582
GLOBAL,S1D5,PWRBIOKENXX01,1,2039,28.274687527599053
GLOBAL,S2D6,PWRBIOKENXX01,1,2039,28.27468752759905
GLOBAL,S2D2,PWRBIOKENXX01,1,2039,17.255060871492354
GLOBAL,S2D3,PWRBIOKENXX01,1,2039,10.029464305012675
GLOBAL,S2D4,PWRBIOKENXX01,1,2039,28.27468752759905
GLOBAL,S2D5,PWRBIOKENXX01,1,2039,28.27468752759905
GLOBAL,S3D1,PWRBIOKENXX01,1,2039,2.9265029447009185
GLOBAL,S3D2,PWRBIOKENXX01,1,2039,6.1095361427421135
GLOBAL,S3D3,PWRBIOKENXX01,1,2039,6.615411294742123
GLOBAL,S3D4,PWRBIOKENXX01,1,2039,28.27468752759905
GLOBAL,S3D5,PWRBIOKENXX01,1,2039,28.27468752759905
GLOBAL,S1D6,PWRBIOKENXX01,1,2040,4.054942331175785
GLOBAL,S1D2,PWRBIOKENXX01,1,2040,10.913680968602806
GLOBAL,S1D3,PWRBIOKENXX01,1,2040,12.289432277676646
GLOBAL,S1D4,PWRBIOKENXX01,1,2040,29.84570402447929
GLOBAL,S1D5,PWRBIOKENXX01,1,2040,12.636393398170664
GLOBAL,S2D2,PWRBIOKENXX01,1,2040,9.927018558888406
GLOBAL,S2D3,PWRBIOKENXX01,1,2040,21.136455700008412
GLOBAL,S2D4,PWRBIOKENXX01,1,2040,29.84570402447928
GLOBAL,S2D5,PWRBIOKENXX01,1,2040,11.268460748456247
GLOBAL,S3D6,PWRBIOKENXX01,1,2040,29.84570402447928
GLOBAL,S3D2,PWRBIOKENXX01,1,2040,29.84570402447928
GLOBAL,S3D3,PWRBIOKENXX01,1,2040,7.146679138121448
GLOBAL,S3D4,PWRBIOKENXX01,1,2040,29.84570402447928
GLOBAL,S3D5,PWRBIOKENXX01,1,2040,29.84570402447928
GLOBAL,S1D1,PWRBIOKENXX01,1,2041,7.594429517216277
GLOBAL,S1D2,PWRBIOKENXX01,1,2041,11.722636227964324
GLOBAL,S1D3,PWRBIOKENXX01,1,2041,13.098387537038162
GLOBAL,S1D4,PWRBIOKENXX01,1,2041,14.926247681532171
GLOBAL,S1D5,PWRBIOKENXX01,1,2041,31.795645275008205
GLOBAL,S2D6,PWRBIOKENXX01,1,2041,31.7956452750082
GLOBAL,S2D2,PWRBIOKENXX01,1,2041,10.543686107519216
GLOBAL,S2D3,PWRBIOKENXX01,1,2041,21.753123248639223
GLOBAL,S2D4,PWRBIOKENXX01,1,2041,31.7956452750082
GLOBAL,S2D5,PWRBIOKENXX01,1,2041,31.7956452750082
GLOBAL,S3D2,PWRBIOKENXX01,1,2041,7.345036080456564
GLOBAL,S3D3,PWRBIOKENXX01,1,2041,7.850911232456574
GLOBAL,S3D4,PWRBIOKENXX01,1,2041,31.7956452750082
GLOBAL,S3D5,PWRBIOKENXX01,1,2041,31.7956452750082
GLOBAL,S1D1,PWRBIOKENXX01,1,2042,12.686258195487424
GLOBAL,S1D2,PWRBIOKENXX01,1,2042,12.530444033057302
GLOBAL,S1D3,PWRBIOKENXX01,1,2042,14.994036353057302
GLOBAL,S1D4,PWRBIOKENXX01,1,2042,13.22940329462516
GLOBAL,S1D5,PWRBIOKENXX01,1,2042,33.74282065142309
GLOBAL,S2D6,PWRBIOKENXX01,1,2042,33.74282065142309
GLOBAL,S2D2,PWRBIOKENXX01,1,2042,11.15947895040733
GLOBAL,S2D3,PWRBIOKENXX01,1,2042,19.563632732887047
GLOBAL,S2D4,PWRBIOKENXX01,1,2042,33.74282065142309
GLOBAL,S2D5,PWRBIOKENXX01,1,2042,33.74282065142309
GLOBAL,S3D2,PWRBIOKENXX01,1,2042,8.028297632813954
