REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2023,S2D6,8.9688384
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2023,S2D2,3.9990845478577044
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2023,S2D3,6.051633111825706
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2023,S2D4,8.81853589440436
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2023,S2D5,6.657202970644903
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2023,S3D4,8.9688384
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2024,S1D2,4.627472565824872
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2024,S1D3,25.76369164472737
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2024,S1D4,6.83618383237925
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2024,S1D5,10.071243843259246
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2024,S2D6,25.763691644727363
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2024,S2D1,25.763691644727363
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2024,S2D2,9.553341662006412
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2024,S2D3,9.986702362480838
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2024,S2D4,25.763691644727363
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2024,S2D5,12.375792768438032
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2024,S3D1,20.32394138608745
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2024,S3D3,2.745280658414808
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2024,S3D4,25.763691644727363
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2024,S3D5,25.763691644727363
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S1D2,29.442940861881272
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S1D3,29.442940861881272
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S1D4,9.784101489690936
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S1D5,13.019161500570933
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S2D6,29.442940861881254
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S2D2,29.442940861881254
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S2D3,12.748170415927284
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S2D4,29.442940861881254
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S2D5,15.093407333681702
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S3D3,7.883832744048546
