REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2049,12.014546237185144
GLOBAL,S1D1,PWRHYDINDWE01,HYDINDWE,2050,12.014546237185144
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2021,1.427821703818848
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2022,1.427821703818848
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2023,1.427821703818848
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2024,322.04163189391085
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2025,642.6554420840027
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2026,642.6554420840027
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2027,642.6554420840027
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2028,642.6554420840027
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2029,642.6554420840027
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2030,642.6554420840027
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2031,717.351716331493
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2032,772.4291296198435
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2033,879.4549936141597
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2034,882.8637722744578
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2035,888.2862661425012
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2036,905.6651940565309
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2037,923.5185068031549
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2038,940.7038082549011
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2039,954.6749104327472
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2040,967.639155006721
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2041,991.8046904237757
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2042,1017.5773254777816
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2043,1043.3886858242438
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2044,1066.6344955454538
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2045,1090.548316561541
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2046,1136.9615324949336
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2047,1173.9935463307058
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2048,1248.095939198637
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2049,1494.8585968017671
GLOBAL,S1D1,PWRSPVINDEA01,SPVINDEA,2050,1535.3465461591982
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2021,0.199271963538432
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2022,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2023,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2024,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2025,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2026,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2027,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2028,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2029,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2030,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2031,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2032,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2033,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2034,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2035,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2036,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2037,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2038,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2039,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2040,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2041,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2042,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2043,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2044,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2045,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2046,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2047,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2048,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2049,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNE01,SPVINDNE,2050,1.0399505597161922
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2021,81.35525336908024
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2022,103.96341884323589
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2023,103.96341884323589
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2024,1093.8759721766553
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2025,2040.8227944861248
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2026,2040.8227944861248
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2027,2040.8227944861248
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2028,2040.8227944861248
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2029,2040.8227944861248
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2030,2040.8227944861248
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2031,2040.8227944861248
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2032,2040.8227944861248
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2033,2051.7583589177866
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2034,2128.3709181471504
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2035,2205.0303313278127
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2036,2305.0910551396746
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2037,2405.4586194871126
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2038,2505.10608649763
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2039,2606.489419966168
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2040,2710.56520095985
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2041,2834.356909250724
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2042,2959.0079391809245
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2043,3078.6704718358765
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2044,3196.835108347373
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2045,3314.903126282481
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2046,3667.981924153865
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2047,3916.570734693105
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2048,3997.7171096037537
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2049,4166.225881576934
GLOBAL,S1D1,PWRSPVINDNO01,SPVINDNO,2050,4323.08089186515
GLOBAL,S1D1,PWRSPVINDSO01,SPVINDSO,2021,105.34243906280676
GLOBAL,S1D1,PWRSPVINDSO01,SPVINDSO,2022,109.11645995469011
GLOBAL,S1D1,PWRSPVINDSO01,SPVINDSO,2023,109.11645995469011
GLOBAL,S1D1,PWRSPVINDSO01,SPVINDSO,2024,631.5885460334177
GLOBAL,S1D1,PWRSPVINDSO01,SPVINDSO,2025,1153.4132871907248
GLOBAL,S1D1,PWRSPVINDSO01,SPVINDSO,2026,1675.238028348032
GLOBAL,S1D1,PWRSPVINDSO01,SPVINDSO,2027,1880.3000588684288
GLOBAL,S1D1,PWRSPVINDSO01,SPVINDSO,2028,2080.24624442637
GLOBAL,S1D1,PWRSPVINDSO01,SPVINDSO,2029,2258.0516276066683
GLOBAL,S1D1,PWRSPVINDSO01,SPVINDSO,2030,2339.478227606667
